V1,V2
Y,5828771328
X,5822741504
X,6216426752
Y,5840092160
X,5826045440
X,5834328576
X,5830662144
X,5828894720
Y,5836145920
X,5838477056
Y,5838657024
Y,5841928448
X,5839378432
X,5837531392
X,5834092800
Y,5821117952
X,5826859520
X,5827616000
X,5830093056
X,5823588096
X,5830020352
X,5836098048
Y,5832245760
Y,5840952064
Y,5831779328
X,5836829696
Y,5836997632
X,5834109184
Y,5840120832
Y,5836957440
Y,5832777216
Y,5832447488
X,5828676352
X,5854663168
X,5841313024
Y,5828659712
X,5825455360
X,5833574400
X,5833906432
X,5838689792
Y,5831302656
X,5839814400
X,5833340416
Y,5848053248
Y,5829960448
Y,5840613888
X,5837467136
Y,5826024448
Y,5823616256
X,5833822720
Y,5827278336
Y,5824688896
X,5826228736
X,5826794240
Y,5838164736
Y,5837516288
Y,5831868672
X,5822236928
Y,5832072192
Y,5824865024
X,5822994432
X,5823197696
X,5827059200
X,5826663424
X,5830976256
Y,5824546048
X,5826463744
X,5829279744
X,5820837888
Y,5825300992
X,5837943552
Y,5834232576
Y,5828519936
Y,5829668096
Y,5840589056
Y,5833829632
Y,5830073856
X,5825568256
